lot_id,row_index,yield_outcome,test_timestamp,feature_id,module,tool_id,value,zscore_vs_pass,direction,severity
LOT_0933,932,PASS,2008-09-20T00:18:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0933,932,PASS,2008-09-20T00:18:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0935,934,PASS,2008-09-20T03:58:00,F123,etch,etch-tool-03,6.02300000,2.30597747,high,medium
LOT_0935,934,PASS,2008-09-20T03:58:00,F126,etch,etch-tool-06,1.80500000,2.16830861,high,medium
LOT_0935,934,PASS,2008-09-20T03:58:00,F128,etch,etch-tool-08,0.92650000,2.01039431,high,medium
LOT_0935,934,PASS,2008-09-20T03:58:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0935,934,PASS,2008-09-20T03:58:00,F131,etch,etch-tool-03,0.50130000,-2.89664162,low,medium
LOT_0936,935,PASS,2008-09-20T04:13:00,F123,etch,etch-tool-03,6.02300000,2.30597747,high,medium
LOT_0936,935,PASS,2008-09-20T04:13:00,F126,etch,etch-tool-06,1.80500000,2.16830861,high,medium
LOT_0936,935,PASS,2008-09-20T04:13:00,F128,etch,etch-tool-08,0.92650000,2.01039431,high,medium
LOT_0936,935,PASS,2008-09-20T04:13:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0936,935,PASS,2008-09-20T04:13:00,F131,etch,etch-tool-03,0.50130000,-2.89664162,low,medium
LOT_0937,936,PASS,2008-09-20T04:28:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0937,936,PASS,2008-09-20T04:28:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0937,936,PASS,2008-09-20T04:28:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0937,936,PASS,2008-09-20T04:28:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0937,936,PASS,2008-09-20T04:28:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0938,937,PASS,2008-09-20T05:22:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0938,937,PASS,2008-09-20T05:22:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0938,937,PASS,2008-09-20T05:22:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0938,937,PASS,2008-09-20T05:22:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0939,938,PASS,2008-09-20T05:25:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0939,938,PASS,2008-09-20T05:25:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0939,938,PASS,2008-09-20T05:25:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0939,938,PASS,2008-09-20T05:25:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0940,939,PASS,2008-09-20T05:34:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0940,939,PASS,2008-09-20T05:34:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0940,939,PASS,2008-09-20T05:34:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0940,939,PASS,2008-09-20T05:34:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0942,941,PASS,2008-09-20T07:21:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0942,941,PASS,2008-09-20T07:21:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0942,941,PASS,2008-09-20T07:21:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0942,941,PASS,2008-09-20T07:21:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0943,942,PASS,2008-09-20T08:14:00,F123,etch,etch-tool-03,6.02300000,2.30597747,high,medium
LOT_0943,942,PASS,2008-09-20T08:14:00,F126,etch,etch-tool-06,1.80500000,2.16830861,high,medium
LOT_0943,942,PASS,2008-09-20T08:14:00,F128,etch,etch-tool-08,0.92650000,2.01039431,high,medium
LOT_0943,942,PASS,2008-09-20T08:14:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0943,942,PASS,2008-09-20T08:14:00,F131,etch,etch-tool-03,0.50130000,-2.89664162,low,medium
LOT_0945,944,PASS,2008-09-20T11:18:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0945,944,PASS,2008-09-20T11:18:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0945,944,PASS,2008-09-20T11:18:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0945,944,PASS,2008-09-20T11:18:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0946,945,PASS,2008-09-20T12:20:00,F029,lithography,lithography-tool-05,62.28890000,-2.11725143,low,medium
LOT_0946,945,PASS,2008-09-20T12:20:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0946,945,PASS,2008-09-20T12:20:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0946,945,PASS,2008-09-20T12:20:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0946,945,PASS,2008-09-20T12:20:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0947,946,PASS,2008-09-20T12:26:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0947,946,PASS,2008-09-20T12:26:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0947,946,PASS,2008-09-20T12:26:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0947,946,PASS,2008-09-20T12:26:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0948,947,PASS,2008-09-20T12:27:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0948,947,PASS,2008-09-20T12:27:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0948,947,PASS,2008-09-20T12:27:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0948,947,PASS,2008-09-20T12:27:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0949,948,PASS,2008-09-20T12:36:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0949,948,PASS,2008-09-20T12:36:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0949,948,PASS,2008-09-20T12:36:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0949,948,PASS,2008-09-20T12:36:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0949,948,PASS,2008-09-20T12:36:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0950,949,PASS,2008-09-20T12:57:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0950,949,PASS,2008-09-20T12:57:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0950,949,PASS,2008-09-20T12:57:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0950,949,PASS,2008-09-20T12:57:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0951,950,PASS,2008-09-20T14:00:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0951,950,PASS,2008-09-20T14:00:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0951,950,PASS,2008-09-20T14:00:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0951,950,PASS,2008-09-20T14:00:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0952,951,PASS,2008-09-20T14:06:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0952,951,PASS,2008-09-20T14:06:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0952,951,PASS,2008-09-20T14:06:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0952,951,PASS,2008-09-20T14:06:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0954,953,PASS,2008-09-20T14:50:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0954,953,PASS,2008-09-20T14:50:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0954,953,PASS,2008-09-20T14:50:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0954,953,PASS,2008-09-20T14:50:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0955,954,PASS,2008-09-20T14:53:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0955,954,PASS,2008-09-20T14:53:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0955,954,PASS,2008-09-20T14:53:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0955,954,PASS,2008-09-20T14:53:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0956,955,PASS,2008-09-20T15:02:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0956,955,PASS,2008-09-20T15:02:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0956,955,PASS,2008-09-20T15:02:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0956,955,PASS,2008-09-20T15:02:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0959,958,PASS,2008-09-20T15:46:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0959,958,PASS,2008-09-20T15:46:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0959,958,PASS,2008-09-20T15:46:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0959,958,PASS,2008-09-20T15:46:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0960,959,PASS,2008-09-20T16:43:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0960,959,PASS,2008-09-20T16:43:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0960,959,PASS,2008-09-20T16:43:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0960,959,PASS,2008-09-20T16:43:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0961,960,PASS,2008-09-20T16:44:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0961,960,PASS,2008-09-20T16:44:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0961,960,PASS,2008-09-20T16:44:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0961,960,PASS,2008-09-20T16:44:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0961,960,PASS,2008-09-20T16:44:00,F181,etch,etch-tool-05,33.78000000,4.40660246,high,high
LOT_0961,960,PASS,2008-09-20T16:44:00,F317,implant,implant-tool-05,8.98930000,2.91884484,high,medium
LOT_0961,960,PASS,2008-09-20T16:44:00,F453,cmp,cmp-tool-05,9.68530000,4.66800907,high,high
LOT_0962,961,PASS,2008-09-20T17:26:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0962,961,PASS,2008-09-20T17:26:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0962,961,PASS,2008-09-20T17:26:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0962,961,PASS,2008-09-20T17:26:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0963,962,PASS,2008-09-20T17:29:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0963,962,PASS,2008-09-20T17:29:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0963,962,PASS,2008-09-20T17:29:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0963,962,PASS,2008-09-20T17:29:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0965,964,PASS,2008-09-20T18:21:00,F123,etch,etch-tool-03,6.00300000,2.28407485,high,medium
LOT_0965,964,PASS,2008-09-20T18:21:00,F126,etch,etch-tool-06,2.15400000,3.40128228,high,high
LOT_0965,964,PASS,2008-09-20T18:21:00,F128,etch,etch-tool-08,0.94190000,2.12285199,high,medium
LOT_0965,964,PASS,2008-09-20T18:21:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_0965,964,PASS,2008-09-20T18:21:00,F131,etch,etch-tool-03,0.57080000,-2.06468701,low,medium
LOT_0966,965,PASS,2008-09-20T18:56:00,F123,etch,etch-tool-03,6.00300000,2.28407485,high,medium
LOT_0966,965,PASS,2008-09-20T18:56:00,F126,etch,etch-tool-06,2.15400000,3.40128228,high,high
LOT_0966,965,PASS,2008-09-20T18:56:00,F128,etch,etch-tool-08,0.94190000,2.12285199,high,medium
LOT_0966,965,PASS,2008-09-20T18:56:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_0966,965,PASS,2008-09-20T18:56:00,F131,etch,etch-tool-03,0.57080000,-2.06468701,low,medium
LOT_0967,966,PASS,2008-09-20T19:14:00,F123,etch,etch-tool-03,5.99900000,2.27969433,high,medium
LOT_0967,966,PASS,2008-09-20T19:14:00,F128,etch,etch-tool-08,0.94720000,2.16155496,high,medium
LOT_0967,966,PASS,2008-09-20T19:14:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0967,966,PASS,2008-09-20T19:14:00,F131,etch,etch-tool-03,0.55240000,-2.28494550,low,medium
LOT_0968,967,PASS,2008-09-20T19:21:00,F029,lithography,lithography-tool-05,76.63330000,2.03792048,high,medium
LOT_0968,967,PASS,2008-09-20T19:21:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0968,967,PASS,2008-09-20T19:21:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0968,967,PASS,2008-09-20T19:21:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0968,967,PASS,2008-09-20T19:21:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0969,968,PASS,2008-09-20T23:34:00,F123,etch,etch-tool-03,6.00300000,2.28407485,high,medium
LOT_0969,968,PASS,2008-09-20T23:34:00,F126,etch,etch-tool-06,2.15400000,3.40128228,high,high
LOT_0969,968,PASS,2008-09-20T23:34:00,F128,etch,etch-tool-08,0.94190000,2.12285199,high,medium
LOT_0969,968,PASS,2008-09-20T23:34:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_0969,968,PASS,2008-09-20T23:34:00,F131,etch,etch-tool-03,0.57080000,-2.06468701,low,medium
LOT_0970,969,PASS,2008-09-21T00:48:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0970,969,PASS,2008-09-21T00:48:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0970,969,PASS,2008-09-21T00:48:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0970,969,PASS,2008-09-21T00:48:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0972,971,PASS,2008-09-21T02:07:00,F123,etch,etch-tool-03,6.00300000,2.28407485,high,medium
LOT_0972,971,PASS,2008-09-21T02:07:00,F126,etch,etch-tool-06,2.15400000,3.40128228,high,high
LOT_0972,971,PASS,2008-09-21T02:07:00,F128,etch,etch-tool-08,0.94190000,2.12285199,high,medium
LOT_0972,971,PASS,2008-09-21T02:07:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_0972,971,PASS,2008-09-21T02:07:00,F131,etch,etch-tool-03,0.57080000,-2.06468701,low,medium
LOT_0974,973,PASS,2008-09-21T03:47:00,F123,etch,etch-tool-03,6.08600000,2.37497069,high,medium
LOT_0974,973,PASS,2008-09-21T03:47:00,F126,etch,etch-tool-06,1.90900000,2.53572770,high,medium
LOT_0974,973,PASS,2008-09-21T03:47:00,F128,etch,etch-tool-08,0.92970000,2.03376214,high,medium
LOT_0974,973,PASS,2008-09-21T03:47:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0975,974,PASS,2008-09-21T04:17:00,F123,etch,etch-tool-03,6.00300000,2.28407485,high,medium
LOT_0975,974,PASS,2008-09-21T04:17:00,F126,etch,etch-tool-06,2.15400000,3.40128228,high,high
LOT_0975,974,PASS,2008-09-21T04:17:00,F128,etch,etch-tool-08,0.94190000,2.12285199,high,medium
LOT_0975,974,PASS,2008-09-21T04:17:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_0975,974,PASS,2008-09-21T04:17:00,F131,etch,etch-tool-03,0.57080000,-2.06468701,low,medium
LOT_0976,975,PASS,2008-09-21T04:49:00,F123,etch,etch-tool-03,6.00300000,2.28407485,high,medium
LOT_0976,975,PASS,2008-09-21T04:49:00,F126,etch,etch-tool-06,2.15400000,3.40128228,high,high
LOT_0976,975,PASS,2008-09-21T04:49:00,F128,etch,etch-tool-08,0.94190000,2.12285199,high,medium
LOT_0976,975,PASS,2008-09-21T04:49:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_0976,975,PASS,2008-09-21T04:49:00,F131,etch,etch-tool-03,0.57080000,-2.06468701,low,medium
LOT_0977,976,PASS,2008-09-21T07:30:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0977,976,PASS,2008-09-21T07:30:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0979,978,PASS,2008-09-21T08:22:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0979,978,PASS,2008-09-21T08:22:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0980,979,PASS,2008-09-21T08:49:00,F123,etch,etch-tool-03,6.00300000,2.28407485,high,medium
LOT_0980,979,PASS,2008-09-21T08:49:00,F126,etch,etch-tool-06,2.15400000,3.40128228,high,high
LOT_0980,979,PASS,2008-09-21T08:49:00,F128,etch,etch-tool-08,0.94190000,2.12285199,high,medium
LOT_0980,979,PASS,2008-09-21T08:49:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_0980,979,PASS,2008-09-21T08:49:00,F131,etch,etch-tool-03,0.57080000,-2.06468701,low,medium
LOT_0981,980,PASS,2008-09-21T09:16:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0981,980,PASS,2008-09-21T09:16:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0982,981,PASS,2008-09-21T09:31:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0982,981,PASS,2008-09-21T09:31:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0983,982,PASS,2008-09-21T10:07:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0983,982,PASS,2008-09-21T10:07:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0983,982,PASS,2008-09-21T10:07:00,F181,etch,etch-tool-05,25.84000000,2.02600005,high,medium
LOT_0983,982,PASS,2008-09-21T10:07:00,F453,cmp,cmp-tool-05,7.34880000,2.14304544,high,medium
LOT_0984,983,PASS,2008-09-21T10:49:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0984,983,PASS,2008-09-21T10:49:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0985,984,PASS,2008-09-21T11:33:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0985,984,PASS,2008-09-21T11:33:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0987,986,PASS,2008-09-21T14:30:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0987,986,PASS,2008-09-21T14:30:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0987,986,PASS,2008-09-21T14:30:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0988,987,PASS,2008-09-21T14:31:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0988,987,PASS,2008-09-21T14:31:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0988,987,PASS,2008-09-21T14:31:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0989,988,PASS,2008-09-21T14:33:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0989,988,PASS,2008-09-21T14:33:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0990,989,PASS,2008-09-21T15:15:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0990,989,PASS,2008-09-21T15:15:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0991,990,PASS,2008-09-21T15:26:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0991,990,PASS,2008-09-21T15:26:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0991,990,PASS,2008-09-21T15:26:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0992,991,PASS,2008-09-21T15:34:00,F029,lithography,lithography-tool-05,76.55560000,2.01541296,high,medium
LOT_0992,991,PASS,2008-09-21T15:34:00,F123,etch,etch-tool-03,5.90200000,2.17346666,high,medium
LOT_0992,991,PASS,2008-09-21T15:34:00,F130,etch,etch-tool-02,-3.59100000,-2.42939211,low,medium
LOT_0993,992,PASS,2008-09-21T16:43:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0993,992,PASS,2008-09-21T16:43:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0993,992,PASS,2008-09-21T16:43:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0994,993,PASS,2008-09-21T17:26:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0994,993,PASS,2008-09-21T17:26:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0994,993,PASS,2008-09-21T17:26:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0995,994,PASS,2008-09-21T17:30:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0995,994,PASS,2008-09-21T17:30:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0995,994,PASS,2008-09-21T17:30:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0997,996,PASS,2008-09-21T19:19:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0997,996,PASS,2008-09-21T19:19:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0997,996,PASS,2008-09-21T19:19:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0998,997,PASS,2008-09-21T20:35:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0998,997,PASS,2008-09-21T20:35:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0998,997,PASS,2008-09-21T20:35:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0999,998,PASS,2008-09-21T21:54:00,F104,etch,etch-tool-08,-0.00390000,2.00852114,high,medium
LOT_0999,998,PASS,2008-09-21T21:54:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_0999,998,PASS,2008-09-21T21:54:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_0999,998,PASS,2008-09-21T21:54:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_0999,998,PASS,2008-09-21T21:54:00,F511,test,test-tool-07,204.53070000,4.19743626,high,high
LOT_1000,999,PASS,2008-09-21T22:02:00,F123,etch,etch-tool-03,5.85400000,2.12090040,high,medium
LOT_1000,999,PASS,2008-09-21T22:02:00,F126,etch,etch-tool-06,2.02200000,2.93494267,high,medium
LOT_1000,999,PASS,2008-09-21T22:02:00,F130,etch,etch-tool-02,-3.73200000,-2.54345793,low,medium
LOT_1001,1000,PASS,2008-09-22T00:12:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1002,1001,PASS,2008-09-22T00:28:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1003,1002,PASS,2008-09-22T00:47:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1004,1003,PASS,2008-09-22T01:43:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1005,1004,PASS,2008-09-22T03:51:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1007,1006,PASS,2008-09-22T07:12:00,F029,lithography,lithography-tool-05,76.93330000,2.12482210,high,medium
LOT_1007,1006,PASS,2008-09-22T07:12:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1009,1008,PASS,2008-09-22T11:50:00,F029,lithography,lithography-tool-05,61.21110000,-2.42945998,low,medium
LOT_1010,1009,PASS,2008-09-22T12:11:00,F181,etch,etch-tool-05,26.20000000,2.13393669,high,medium
LOT_1010,1009,PASS,2008-09-22T12:11:00,F453,cmp,cmp-tool-05,7.44180000,2.24354688,high,medium
LOT_1012,1011,PASS,2008-09-22T13:03:00,F123,etch,etch-tool-03,5.90400000,2.17565693,high,medium
LOT_1012,1011,PASS,2008-09-22T13:03:00,F126,etch,etch-tool-06,1.77200000,2.05172371,high,medium
LOT_1012,1011,PASS,2008-09-22T13:03:00,F130,etch,etch-tool-02,-3.16600000,-2.08557669,low,medium
LOT_1012,1011,PASS,2008-09-22T13:03:00,F131,etch,etch-tool-03,0.54820000,-2.33522189,low,medium
LOT_1013,1012,PASS,2008-09-22T14:24:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1014,1013,PASS,2008-09-22T14:27:00,F104,etch,etch-tool-08,-0.00370000,2.07533084,high,medium
LOT_1014,1013,PASS,2008-09-22T14:27:00,F123,etch,etch-tool-03,5.90400000,2.17565693,high,medium
LOT_1014,1013,PASS,2008-09-22T14:27:00,F126,etch,etch-tool-06,1.77200000,2.05172371,high,medium
LOT_1014,1013,PASS,2008-09-22T14:27:00,F130,etch,etch-tool-02,-3.16600000,-2.08557669,low,medium
LOT_1014,1013,PASS,2008-09-22T14:27:00,F131,etch,etch-tool-03,0.54820000,-2.33522189,low,medium
LOT_1015,1014,PASS,2008-09-22T14:36:00,F123,etch,etch-tool-03,5.98500000,2.26436250,high,medium
LOT_1015,1014,PASS,2008-09-22T14:36:00,F126,etch,etch-tool-06,2.21100000,3.60265620,high,high
LOT_1015,1014,PASS,2008-09-22T14:36:00,F130,etch,etch-tool-02,-3.44900000,-2.31451731,low,medium
LOT_1017,1016,PASS,2008-09-22T21:30:00,F123,etch,etch-tool-03,5.98500000,2.26436250,high,medium
LOT_1017,1016,PASS,2008-09-22T21:30:00,F126,etch,etch-tool-06,2.21100000,3.60265620,high,high
LOT_1017,1016,PASS,2008-09-22T21:30:00,F130,etch,etch-tool-02,-3.44900000,-2.31451731,low,medium
LOT_1018,1017,PASS,2008-09-22T21:31:00,F123,etch,etch-tool-03,5.98500000,2.26436250,high,medium
